2019/5/8 上午 11:35:55	2.206857	4.337347	3.505608	1.899352	2.283157	2.487064	0.805984	1.374457	0.948555	1.863504	1.555835	3.003078	4.240820	2.005910	12.590404	58.010000
2019/5/8 上午 11:35:56	2.206034	4.337840	3.505443	1.899517	2.282499	2.487392	0.806806	1.374293	0.948226	1.863011	1.555835	3.004229	4.240162	2.005252	12.590404	58.010000
2019/5/8 上午 11:35:57	2.206857	4.337840	3.505608	1.898037	2.283157	2.487228	0.807464	1.374621	0.948226	1.863669	1.555013	3.006202	4.240491	2.006074	12.590404	58.010000
2019/5/8 上午 11:35:58	2.207021	4.338826	3.504457	1.899846	2.282828	2.487721	0.807629	1.374293	0.948226	1.863011	1.555178	3.007682	4.240491	2.005581	12.590404	58.020000
2019/5/8 上午 11:35:59	2.206199	4.339320	3.504950	1.900175	2.282828	2.487392	0.808615	1.374128	0.948390	1.862846	1.555506	3.009327	4.240491	2.005088	12.590404	58.020000
2019/5/8 上午 11:36:00	2.206692	4.339484	3.504457	1.900339	2.283486	2.487886	0.808615	1.374457	0.948226	1.863011	1.555342	3.011300	4.239998	2.005252	12.590404	58.020000
2019/5/8 上午 11:36:01	2.207185	4.339813	3.504786	1.900339	2.283650	2.487886	0.809437	1.374457	0.947568	1.863175	1.555178	3.012451	4.239669	2.005417	12.590404	58.020000
2019/5/8 上午 11:36:02	2.206692	4.340142	3.504457	1.900668	2.283157	2.487886	0.810260	1.374293	0.947568	1.862846	1.555178	3.014589	4.240327	2.004759	12.590404	58.020000
2019/5/8 上午 11:36:03	2.207350	4.340306	3.503963	1.900997	2.283979	2.488050	0.810424	1.374293	0.947897	1.862682	1.555178	3.016233	4.240327	2.005088	12.590404	58.020000
2019/5/8 上午 11:36:04	2.206857	4.340471	3.504292	1.901490	2.283815	2.487721	0.811411	1.373799	0.947732	1.862846	1.554684	3.017713	4.240491	2.005581	12.590404	58.020000
2019/5/8 上午 11:36:05	2.207514	4.340964	3.503963	1.901655	2.283815	2.488050	0.811740	1.374128	0.947732	1.863011	1.555013	3.019193	4.239834	2.005746	12.590404	58.020000
2019/5/8 上午 11:36:06	2.207843	4.341622	3.503799	1.901655	2.283979	2.488379	0.812562	1.374457	0.947075	1.863011	1.555178	3.021331	4.239669	2.005252	12.590404	58.020000
2019/5/8 上午 11:36:07	2.207679	4.341786	3.503635	1.901819	2.284308	2.488708	0.813220	1.373964	0.947239	1.862846	1.555013	3.022318	4.239669	2.005252	12.590404	58.020000
2019/5/8 上午 11:36:08	2.208008	4.341951	3.503635	1.902477	2.284637	2.488708	0.813548	1.374128	0.947568	1.863011	1.555178	3.024291	4.240327	2.005581	12.590404	58.020000
2019/5/8 上午 11:36:09	2.208172	4.342609	3.503141	1.902312	2.283979	2.489037	0.814206	1.374293	0.947239	1.862846	1.554849	3.025935	4.239669	2.005581	12.590404	58.020000
2019/5/8 上午 11:36:10	2.207679	4.342773	3.503306	1.902806	2.284473	2.488872	0.814700	1.374293	0.947075	1.862846	1.554520	3.027415	4.239998	2.005746	12.590404	58.020000
2019/5/8 上午 11:36:11	2.208501	4.343102	3.502812	1.902970	2.284308	2.489366	0.815028	1.374293	0.947404	1.863011	1.554684	3.028895	4.239998	2.006074	12.590404	58.020000
2019/5/8 上午 11:36:12	2.208665	4.343595	3.502648	1.903299	2.284144	2.489366	0.815686	1.374128	0.947239	1.862846	1.554684	3.030375	4.239998	2.005746	12.590404	58.020000
2019/5/8 上午 11:36:13	2.208501	4.343760	3.502484	1.903299	2.284637	2.489695	0.816508	1.373799	0.947239	1.863175	1.554684	3.032184	4.239998	2.006074	12.590404	58.020000
2019/5/8 上午 11:36:14	2.208665	4.344253	3.502484	1.903463	2.284637	2.490023	0.817002	1.373964	0.946910	1.863175	1.554191	3.033499	4.239505	2.006568	12.590404	58.020000
2019/5/8 上午 11:36:15	2.206857	4.345075	3.501004	1.903628	2.283322	2.491175	0.816015	1.374621	0.946910	1.859064	1.557315	3.033664	4.241149	2.006074	12.590404	58.020000
2019/5/8 上午 11:36:16	2.208172	4.343924	3.501826	1.902641	2.281677	2.487392	0.817988	1.381199	0.948555	1.866300	1.556986	3.035308	4.237038	2.005746	12.590404	58.020000
2019/5/8 上午 11:36:17	2.205212	4.342115	3.499688	1.896886	2.272304	2.476375	0.817988	1.397314	0.956777	1.876331	1.563400	3.031197	4.228487	2.004759	12.590404	58.020000
2019/5/8 上午 11:36:18	2.197648	4.339649	3.495413	1.885868	2.258655	2.460095	0.818646	1.418692	0.969110	1.891130	1.572279	3.022153	4.215990	2.005581	12.590404	58.020000
2019/5/8 上午 11:36:19	2.185808	4.336031	3.487848	1.870904	2.241882	2.439047	0.818975	1.442536	0.983416	1.909877	1.582310	3.008833	4.199381	2.004759	12.590404	58.020000
2019/5/8 上午 11:36:20	2.170844	4.330604	3.477489	1.854131	2.222314	2.415039	0.818482	1.468353	0.999531	1.931418	1.594643	2.991732	4.180306	2.004101	12.590404	58.020000
2019/5/8 上午 11:36:21	2.153249	4.323534	3.464827	1.835549	2.201923	2.388399	0.817660	1.494663	1.017455	1.954933	1.607634	2.971341	4.159587	2.003608	12.590404	58.020000
2019/5/8 上午 11:36:22	2.133187	4.315147	3.449205	1.815488	2.180217	2.360444	0.816673	1.523112	1.037024	1.981244	1.620461	2.947497	4.136894	2.002786	12.590404	58.020000
2019/5/8 上午 11:36:23	2.110988	4.305774	3.432267	1.794604	2.158018	2.330680	0.815686	1.551724	1.057415	2.008870	1.634109	2.922009	4.112886	2.002786	12.590404	58.020000
2019/5/8 上午 11:36:24	2.087966	4.294921	3.414179	1.774048	2.134174	2.300588	0.811411	1.579844	1.078628	2.038469	1.648251	2.895369	4.087398	2.001141	12.590404	58.020000
2019/5/8 上午 11:36:25	2.062149	4.283575	3.393624	1.752178	2.110494	2.269015	0.812233	1.610101	1.100663	2.066753	1.661900	2.865770	4.062567	2.001470	12.590404	58.020000
2019/5/8 上午 11:36:26	2.034358	4.270913	3.372576	1.730800	2.087308	2.238429	0.810424	1.639371	1.123684	2.097010	1.677686	2.834362	4.034448	2.000319	12.590404	58.020000
2019/5/8 上午 11:36:27	2.007226	4.258086	3.349225	1.709259	2.063958	2.205541	0.808780	1.669300	1.146871	2.126938	1.693637	2.801967	4.008466	1.997195	12.590404	58.020000
2019/5/8 上午 11:36:28	1.978120	4.243780	3.327026	1.688210	2.039620	2.173640	0.806478	1.700379	1.170879	2.158182	1.707779	2.769737	3.979689	1.996866	9.890450	57.900000
2019/5/8 上午 11:36:29	1.949507	4.228487	3.302688	1.666997	2.015941	2.142889	0.804340	1.729814	1.195052	2.188933	1.723565	2.736027	3.949926	1.995550	9.890450	57.900000
2019/5/8 上午 11:36:30	1.919579	4.212372	3.277858	1.645620	1.990288	2.110823	0.801544	1.760893	1.222678	2.219847	1.738365	2.701823	3.921806	1.994399	9.890450	57.900000
2019/5/8 上午 11:36:31	1.891130	4.196586	3.251383	1.625723	1.969733	2.078757	0.799407	1.790657	1.248166	2.249118	1.754151	2.667455	3.893029	1.992755	9.890450	57.900000
2019/5/8 上午 11:36:32	1.860215	4.178826	3.223428	1.603688	1.947040	2.048007	0.796611	1.821572	1.273819	2.281348	1.768293	2.633416	3.862937	1.991275	9.890450	57.900000
2019/5/8 上午 11:36:33	1.829301	4.161067	3.195473	1.584119	1.923690	2.017750	0.792829	1.852158	1.300787	2.312592	1.784408	2.598390	3.830871	1.990453	9.890450	57.900000
2019/5/8 上午 11:36:34	1.801839	4.141498	3.166861	1.563400	1.902148	1.986013	0.791513	1.882415	1.329565	2.343671	1.801181	2.563200	3.799463	1.989301	9.890450	57.900000
2019/5/8 上午 11:36:35	1.771417	4.123245	3.138084	1.543667	1.880442	1.953782	0.788060	1.912014	1.358013	2.372777	1.816474	2.527023	3.768219	1.987493	9.890450	57.900000
2019/5/8 上午 11:36:36	1.742147	4.102362	3.107004	1.524263	1.860215	1.925170	0.785593	1.943094	1.387119	2.403857	1.830945	2.493312	3.737304	1.987822	9.890450	57.900000
2019/5/8 上午 11:36:37	1.711561	4.081971	3.076583	1.506668	1.837194	1.895899	0.782305	1.973351	1.415896	2.435922	1.846567	2.458122	3.704252	1.986342	9.890450	57.900000
2019/5/8 上午 11:36:38	1.684264	4.059772	3.045668	1.486935	1.817625	1.865313	0.779674	2.003608	1.446647	2.465357	1.862189	2.423096	3.673173	1.984204	9.890450	57.900000
2019/5/8 上午 11:36:39	1.656802	4.037901	3.013931	1.467037	1.797235	1.835714	0.778029	2.032549	1.477397	2.494463	1.878468	2.388564	3.640778	1.982559	9.890450	57.900000
2019/5/8 上午 11:36:40	1.626381	4.014879	2.981043	1.450264	1.776022	1.807265	0.773754	2.064286	1.507325	2.524063	1.893104	2.354524	3.608548	1.979271	9.890450	57.900000
2019/5/8 上午 11:36:41	1.600563	3.991036	2.950293	1.432340	1.758262	1.779146	0.771945	2.092899	1.539885	2.552840	1.908397	2.321636	3.575002	1.980422	9.890450	57.900000
2019/5/8 上午 11:36:42	1.572937	3.967192	2.917405	1.414581	1.738036	1.751520	0.769643	2.122663	1.571128	2.581946	1.923361	2.288255	3.542936	1.979271	9.890450	57.900000
2019/5/8 上午 11:36:43	1.546791	3.942197	2.884681	1.397479	1.720934	1.723236	0.766683	2.153249	1.604345	2.608256	1.938654	2.253722	3.510541	1.974995	7.100279	57.920000
2019/5/8 上午 11:36:44	1.518672	3.916544	2.850477	1.381199	1.703010	1.696761	0.764052	2.180875	1.635754	2.635882	1.954111	2.221163	3.478146	1.975488	7.100279	57.920000
2019/5/8 上午 11:36:45	1.494663	3.891220	2.816931	1.365577	1.684921	1.670944	0.762407	2.210145	1.667820	2.662686	1.968582	2.189755	3.443614	1.975488	7.100279	57.920000
2019/5/8 上午 11:36:46	1.469833	3.863923	2.782892	1.349298	1.668149	1.644798	0.759776	2.237278	1.701201	2.688503	1.984204	2.156702	3.412535	1.973680	7.100279	57.920000
2019/5/8 上午 11:36:47	1.445002	3.837120	2.749017	1.332853	1.652033	1.620296	0.757474	2.265726	1.734254	2.714649	1.999332	2.125623	3.379318	1.972035	7.100279	57.920000
2019/5/8 上午 11:36:48	1.420994	3.809658	2.714814	1.318383	1.635425	1.595959	0.754679	2.293517	1.767142	2.740466	2.013968	2.094050	3.347581	1.970555	7.100279	57.920000
2019/5/8 上午 11:36:49	1.397150	3.780881	2.681103	1.303254	1.619638	1.571457	0.752376	2.321307	1.800195	2.764968	2.028438	2.064122	3.315679	1.969404	7.100279	57.920000
2019/5/8 上午 11:36:50	1.374128	3.751939	2.646242	1.289112	1.604345	1.547778	0.750403	2.348769	1.832918	2.789634	2.042580	2.034029	3.283778	1.968418	7.100279	57.920000
2019/5/8 上午 11:36:51	1.352093	3.719051	2.614505	1.272175	1.591026	1.523112	0.750074	2.377053	1.866793	2.813314	2.058695	2.004430	3.253356	1.971706	7.100279	57.920000
2019/5/8 上午 11:36:52	1.329400	3.693399	2.575861	1.260335	1.576226	1.502063	0.746785	2.402212	1.899517	2.837322	2.072015	1.975160	3.221290	1.965786	7.100279	57.920000
2019/5/8 上午 11:36:53	1.309009	3.661826	2.541000	1.246851	1.566524	1.478384	0.746950	2.425398	1.932405	2.859686	2.088788	1.943751	3.190540	1.962827	7.100279	57.920000
2019/5/8 上午 11:36:54	1.286974	3.629760	2.508605	1.233695	1.546627	1.458651	0.743332	2.450722	1.965129	2.879748	2.100957	1.917112	3.159461	1.964142	7.100279	57.920000
2019/5/8 上午 11:36:55	1.261979	3.604272	2.469468	1.223665	1.531827	1.438096	0.742017	2.477197	1.997030	2.902605	2.112797	1.890473	3.132493	1.958387	5.373602	57.950000
2019/5/8 上午 11:36:56	1.247180	3.568917	2.435922	1.209029	1.519987	1.418198	0.738399	2.503836	2.023505	2.926613	2.124801	1.866135	3.094671	1.960360	5.373602	57.950000
2019/5/8 上午 11:36:57	1.228104	3.536687	2.401554	1.193901	1.508148	1.397314	0.737248	2.528667	2.058038	2.946182	2.139929	1.838345	3.066059	1.959044	5.373602	57.950000
2019/5/8 上午 11:36:58	1.209029	3.503799	2.367022	1.185021	1.498281	1.378075	0.734452	2.552182	2.089281	2.966243	2.151933	1.813185	3.036295	1.959209	5.373602	57.950000
2019/5/8 上午 11:36:59	1.190612	3.471240	2.331996	1.173839	1.483481	1.362124	0.733630	2.575039	2.120032	2.986305	2.167226	1.786053	3.006860	1.956249	5.373602	57.950000
2019/5/8 上午 11:37:00	1.172523	3.438187	2.297135	1.162328	1.471642	1.341075	0.731821	2.598554	2.149631	3.005380	2.180217	1.761551	2.979727	1.955427	5.373602	57.950000
2019/5/8 上午 11:37:01	1.155093	3.404642	2.262766	1.151146	1.460131	1.323316	0.730177	2.620918	2.178573	3.024620	2.192550	1.737707	2.948813	1.954440	5.373602	57.950000
2019/5/8 上午 11:37:02	1.138649	3.371918	2.230865	1.138813	1.450100	1.306378	0.728532	2.643940	2.208501	3.039584	2.206034	1.713699	2.920858	1.952796	5.373602	57.950000
2019/5/8 上午 11:37:03	1.121876	3.336892	2.195017	1.128947	1.439576	1.288454	0.723764	2.667619	2.234812	3.062112	2.217052	1.690348	2.891752	1.952960	5.373602	57.950000
2019/5/8 上午 11:37:04	1.106747	3.303346	2.160484	1.120396	1.428229	1.272504	0.725737	2.685708	2.263095	3.077570	2.230536	1.667655	2.865441	1.950165	5.373602	57.950000
2019/5/8 上午 11:37:05	1.090796	3.269636	2.126610	1.110694	1.418692	1.255895	0.724257	2.706098	2.289899	3.094507	2.242705	1.645456	2.838966	1.949178	5.373602	57.950000
2019/5/8 上午 11:37:06	1.075832	3.235597	2.093721	1.101156	1.408990	1.240273	0.722941	2.726653	2.316867	3.110787	2.254709	1.623585	2.812985	1.948027	5.373602	57.950000
2019/5/8 上午 11:37:07	1.061032	3.200735	2.062313	1.091618	1.398959	1.224816	0.721461	2.745564	2.342685	3.126408	2.267042	1.602043	2.787003	1.946547	5.373602	57.950000
2019/5/8 上午 11:37:08	1.046562	3.166532	2.031234	1.082739	1.389421	1.210180	0.720475	2.764310	2.367515	3.141866	2.278717	1.581159	2.761515	1.945067	4.362978	57.970000
2019/5/8 上午 11:37:09	1.032749	3.132493	2.000812	1.074023	1.380377	1.195216	0.719488	2.783714	2.392839	3.156830	2.290392	1.560769	2.735698	1.944245	4.362978	57.970000
2019/5/8 上午 11:37:10	1.019264	3.097302	1.970062	1.065472	1.372155	1.181239	0.718173	2.801474	2.416518	3.173109	2.301081	1.540871	2.711525	1.943587	4.362978	57.970000
2019/5/8 上午 11:37:11	1.006602	3.063757	1.940134	1.056264	1.363768	1.166768	0.717679	2.819069	2.440034	3.186100	2.313743	1.521632	2.686859	1.941449	4.362978	57.970000
2019/5/8 上午 11:37:12	0.993776	3.029060	1.910041	1.048206	1.354231	1.153119	0.716199	2.836829	2.463055	3.199420	2.324103	1.501899	2.662851	1.940298	4.362978	57.970000
2019/5/8 上午 11:37:13	0.981443	2.995185	1.880606	1.042286	1.346338	1.140951	0.714555	2.854095	2.485090	3.219153	2.331832	1.485455	2.637198	1.940298	4.362978	57.970000
2019/5/8 上午 11:37:14	0.970590	2.961475	1.847060	1.035708	1.338280	1.128782	0.713897	2.871197	2.505974	3.227704	2.344658	1.466051	2.614998	1.938818	4.362978	57.970000
2019/5/8 上午 11:37:15	0.957599	2.928422	1.822065	1.025513	1.332031	1.116285	0.713568	2.886325	2.527516	3.238392	2.356169	1.447633	2.592306	1.937338	4.362978	57.970000
2019/5/8 上午 11:37:16	0.946581	2.895534	1.793288	1.018278	1.324796	1.104280	0.712746	2.902440	2.547084	3.250561	2.367022	1.430202	2.569448	1.936516	4.362978	57.970000
2019/5/8 上午 11:37:17	0.935235	2.862317	1.765004	1.011371	1.318054	1.092441	0.712088	2.917733	2.567146	3.262401	2.377053	1.412936	2.547907	1.935036	4.362978	57.970000
2019/5/8 上午 11:37:18	0.924217	2.830580	1.737543	1.004300	1.310489	1.080930	0.711102	2.933026	2.585892	3.273747	2.386590	1.396163	2.526365	1.934049	4.362978	57.970000
2019/5/8 上午 11:37:19	0.914022	2.798185	1.709917	0.997394	1.303912	1.070570	0.710608	2.947497	2.603816	3.284600	2.396128	1.379884	2.505316	1.933227	4.362978	57.970000
2019/5/8 上午 11:37:20	0.903169	2.766448	1.682948	0.991145	1.296841	1.059881	0.709786	2.960817	2.622069	3.294302	2.406652	1.362453	2.485912	1.931912	4.362978	57.970000
2019/5/8 上午 11:37:21	0.893796	2.735040	1.655815	0.983745	1.292236	1.049686	0.709293	2.975616	2.638842	3.305320	2.414052	1.348146	2.466015	1.929445	4.362978	57.970000
2019/5/8 上午 11:37:22	0.885245	2.704618	1.629669	0.979305	1.285166	1.040477	0.708142	2.988278	2.654629	3.314035	2.424741	1.333840	2.446611	1.929116	4.362978	57.970000
2019/5/8 上午 11:37:23	0.875378	2.674032	1.605003	0.972399	1.280068	1.029789	0.707648	3.000776	2.670086	3.324559	2.433620	1.318547	2.428687	1.926978	3.711970	58.050000
2019/5/8 上午 11:37:24	0.870116	2.643775	1.580830	0.966808	1.273326	1.021238	0.709622	3.010971	2.686859	3.333110	2.441185	1.303418	2.409941	1.926321	3.711970	58.050000
2019/5/8 上午 11:37:25	0.859428	2.614834	1.556986	0.961052	1.268228	1.012029	0.706168	3.024949	2.701494	3.341990	2.450558	1.289112	2.394648	1.925334	3.711970	58.050000
2019/5/8 上午 11:37:26	0.851041	2.585892	1.532978	0.955461	1.262473	1.003314	0.709128	3.033993	2.715472	3.349718	2.458451	1.275792	2.377546	1.923361	3.711970	58.050000
2019/5/8 上午 11:37:27	0.843970	2.556786	1.511930	0.949048	1.258362	0.994269	0.705839	3.045668	2.727147	3.358434	2.467166	1.262637	2.359951	1.923196	3.711970	58.050000
2019/5/8 上午 11:37:28	0.834268	2.529654	1.488250	0.945101	1.251948	0.986541	0.707813	3.056357	2.742275	3.365340	2.474237	1.250140	2.344329	1.921716	3.711970	58.050000
2019/5/8 上午 11:37:29	0.826868	2.501205	1.467202	0.939839	1.246357	0.978647	0.704688	3.065894	2.755924	3.372082	2.483281	1.236984	2.327885	1.922210	3.711970	58.050000
2019/5/8 上午 11:37:30	0.820126	2.479170	1.443687	0.935399	1.242904	0.970754	0.703373	3.077734	2.766941	3.381455	2.490188	1.224651	2.310454	1.917112	3.711970	58.050000
2019/5/8 上午 11:37:31	0.812562	2.449900	1.423460	0.929479	1.237971	0.963190	0.704360	3.087436	2.778781	3.389349	2.497259	1.212811	2.297792	1.919085	3.711970	58.050000
2019/5/8 上午 11:37:32	0.808451	2.421452	1.405043	0.923888	1.233531	0.954803	0.704853	3.096151	2.792430	3.393788	2.505974	1.203932	2.279046	1.920401	3.711970	58.050000
2019/5/8 上午 11:37:33	0.800558	2.399746	1.382843	0.920435	1.231393	0.948390	0.703044	3.107004	2.800981	3.402339	2.514690	1.188803	2.264411	1.917605	3.711970	58.050000
2019/5/8 上午 11:37:34	0.795789	2.371791	1.365413	0.914351	1.224816	0.939346	0.705182	3.112760	2.813971	3.406779	2.519952	1.179594	2.250269	1.916619	3.711970	58.050000
2019/5/8 上午 11:37:35	0.786251	2.349262	1.346009	0.911555	1.215771	0.936879	0.699920	3.124600	2.822029	3.413028	2.527023	1.166110	2.238594	1.917276	3.711970	58.050000
2019/5/8 上午 11:37:36	0.781811	2.326734	1.327591	0.906787	1.216265	0.928328	0.702057	3.130190	2.831238	3.419606	2.531956	1.155093	2.224945	1.915468	3.711970	58.050000
2019/5/8 上午 11:37:37	0.776056	2.303877	1.310161	0.902840	1.211989	0.921915	0.701400	3.138413	2.840446	3.425361	2.538369	1.144568	2.212283	1.914316	3.711970	58.050000
2019/5/8 上午 11:37:38	0.769807	2.281348	1.293388	0.899222	1.208700	0.915995	0.700906	3.145155	2.849655	3.430623	2.544618	1.134209	2.199950	1.913001	3.711970	58.050000
2019/5/8 上午 11:37:39	0.764545	2.259807	1.276943	0.895111	1.204261	0.909418	0.700413	3.152719	2.858206	3.435885	2.550866	1.123520	2.187288	1.912508	3.711970	58.050000
2019/5/8 上午 11:37:40	0.759447	2.238429	1.260828	0.891329	1.201136	0.903827	0.700248	3.159461	2.865935	3.441147	2.556622	1.113818	2.174791	1.912014	3.711970	58.050000
2019/5/8 上午 11:37:41	0.754185	2.218203	1.245206	0.887218	1.197190	0.898236	0.699755	3.166203	2.873992	3.445916	2.562377	1.103951	2.162786	1.910534	3.277390	58.170000
2019/5/8 上午 11:37:42	0.748923	2.197977	1.229913	0.883765	1.193736	0.892151	0.699426	3.173767	2.881392	3.451343	2.569119	1.093921	2.150782	1.909877	3.277390	58.170000
2019/5/8 上午 11:37:43	0.743497	2.179066	1.215114	0.880312	1.189790	0.886725	0.699426	3.180345	2.888792	3.456111	2.574546	1.084383	2.138120	1.908561	3.277390	58.170000
2019/5/8 上午 11:37:44	0.739221	2.160155	1.200478	0.876365	1.186501	0.881298	0.698769	3.187251	2.895698	3.460880	2.579808	1.074681	2.126281	1.907739	3.277390	58.170000
2019/5/8 上午 11:37:45	0.733630	2.141409	1.186665	0.873241	1.183541	0.875707	0.698604	3.194158	2.902605	3.465813	2.585235	1.065472	2.114934	1.907081	3.277390	58.170000
2019/5/8 上午 11:37:46	0.729683	2.123978	1.172523	0.869458	1.180417	0.870610	0.698440	3.200900	2.909182	3.470747	2.590826	1.056099	2.102930	1.906259	3.277390	58.170000
2019/5/8 上午 11:37:47	0.724586	2.106219	1.159533	0.866334	1.177128	0.864690	0.697782	3.207642	2.915431	3.475186	2.595923	1.047055	2.091584	1.905437	3.277390	58.170000
2019/5/8 上午 11:37:48	0.719488	2.090268	1.146542	0.863045	1.173675	0.859756	0.697946	3.213726	2.921680	3.479791	2.601350	1.038175	2.080073	1.904450	3.277390	58.170000
2019/5/8 上午 11:37:49	0.715213	2.073824	1.133880	0.860085	1.170550	0.854988	0.697617	3.220139	2.926942	3.484231	2.606447	1.029624	2.068726	1.903135	3.277390	58.170000
2019/5/8 上午 11:37:50	0.711102	2.057873	1.121053	0.857290	1.168577	0.849397	0.697289	3.226059	2.933355	3.487848	2.611052	1.020580	2.059024	1.902641	3.277390	58.170000
2019/5/8 上午 11:37:51	0.706991	2.043074	1.108885	0.854165	1.165288	0.845779	0.695480	3.232637	2.936973	3.492782	2.614505	1.012358	2.048007	1.901983	3.277390	58.170000
2019/5/8 上午 11:37:52	0.701893	2.028767	1.098689	0.851041	1.161341	0.840352	0.696466	3.238392	2.943222	3.496235	2.620425	1.003642	2.037812	1.900339	3.277390	58.170000
2019/5/8 上午 11:37:53	0.697946	2.014296	1.087343	0.847094	1.159204	0.834926	0.696466	3.242997	2.947826	3.499524	2.624700	0.996078	2.027781	1.900010	3.277390	58.170000
2019/5/8 上午 11:37:54	0.693671	1.999826	1.076325	0.844957	1.157066	0.830486	0.696302	3.248916	2.952595	3.503635	2.629469	0.986376	2.018243	1.900010	3.277390	58.170000
2019/5/8 上午 11:37:55	0.689889	1.986999	1.065966	0.841997	1.153942	0.826375	0.695480	3.254179	2.956870	3.508074	2.633416	0.979470	2.008541	1.898530	3.277390	58.170000
2019/5/8 上午 11:37:56	0.686929	1.973351	1.055112	0.839530	1.151639	0.822099	0.694986	3.258947	2.960817	3.511363	2.637362	0.971741	1.999826	1.898366	3.277390	58.170000
2019/5/8 上午 11:37:57	0.682982	1.961675	1.045575	0.836899	1.149008	0.817824	0.694822	3.264538	2.964928	3.514817	2.641638	0.964177	1.990946	1.897544	3.277390	58.170000
2019/5/8 上午 11:37:58	0.678707	1.949342	1.036202	0.833939	1.146542	0.813877	0.694493	3.269143	2.968874	3.518105	2.646242	0.956612	1.982395	1.896721	3.277390	58.170000
2019/5/8 上午 11:37:59	0.675582	1.938325	1.027158	0.831473	1.143746	0.809931	0.694657	3.273418	2.972328	3.521394	2.649531	0.949377	1.973515	1.895899	3.277390	58.170000
2019/5/8 上午 11:38:00	0.672458	1.926814	1.018278	0.828842	1.142102	0.805655	0.693835	3.278351	2.975616	3.524190	2.652984	0.942141	1.965622	1.896064	3.277390	58.170000
2019/5/8 上午 11:38:01	0.669169	1.916454	1.009562	0.826539	1.139635	0.802038	0.693835	3.282791	2.979070	3.527150	2.657095	0.934742	1.957236	1.895406	3.277390	58.170000
2019/5/8 上午 11:38:02	0.665880	1.906094	1.001176	0.823744	1.137004	0.798420	0.693506	3.287724	2.982194	3.530438	2.660548	0.927835	1.949342	1.894090	3.277390	58.170000
2019/5/8 上午 11:38:03	0.662098	1.896392	0.993447	0.821771	1.134866	0.793980	0.693506	3.291342	2.985483	3.532905	2.664331	0.920764	1.941778	1.893432	3.277390	58.170000
2019/5/8 上午 11:38:04	0.658809	1.886855	0.985389	0.819304	1.132071	0.794967	0.691862	3.295289	2.987785	3.535865	2.666633	0.913364	1.933556	1.892117	2.697236	58.210000
2019/5/8 上午 11:38:05	0.652889	1.878468	0.976510	0.818153	1.130591	0.787567	0.692355	3.298084	2.991567	3.538660	2.670250	0.907115	1.927307	1.889815	2.697236	58.210000
2019/5/8 上午 11:38:06	0.653054	1.868437	0.969932	0.814535	1.128618	0.784442	0.692191	3.302360	2.993376	3.542114	2.674361	0.900373	1.919250	1.891295	2.697236	58.210000
2019/5/8 上午 11:38:07	0.650258	1.859064	0.963354	0.812726	1.126480	0.779838	0.691862	3.307128	2.996829	3.542771	2.677157	0.893796	1.912837	1.890966	2.697236	58.210000
2019/5/8 上午 11:38:08	0.644996	1.851665	0.956612	0.810589	1.124507	0.777371	0.692520	3.308937	2.998967	3.545896	2.680610	0.887547	1.905437	1.887677	2.697236	58.210000
2019/5/8 上午 11:38:09	0.644503	1.843936	0.950199	0.808451	1.123684	0.773425	0.691369	3.313048	3.000611	3.546718	2.683570	0.880312	1.899023	1.888664	2.697236	58.210000
2019/5/8 上午 11:38:10	0.642365	1.836043	0.943786	0.805655	1.122204	0.770300	0.691698	3.316830	3.003900	3.552473	2.685543	0.875214	1.892281	1.888006	2.697236	58.210000
2019/5/8 上午 11:38:11	0.638912	1.828478	0.936222	0.805491	1.119080	0.767505	0.690875	3.319626	3.006038	3.552802	2.688503	0.869294	1.885704	1.888006	2.697236	58.210000
2019/5/8 上午 11:38:12	0.636939	1.821407	0.930795	0.803024	1.117107	0.764381	0.690711	3.322586	3.006202	3.555762	2.690970	0.863045	1.879291	1.887019	2.697236	58.210000
2019/5/8 上午 11:38:13	0.629868	1.817461	0.925204	0.802860	1.113489	0.762901	0.692849	3.326203	3.008340	3.557735	2.692450	0.857619	1.878304	1.884553	2.697236	58.210000
2019/5/8 上午 11:38:14	0.631512	1.808088	0.924382	0.797269	1.115298	0.758790	0.690875	3.329821	3.014260	3.557242	2.697219	0.850877	1.867122	1.885868	2.697236	58.210000
2019/5/8 上午 11:38:15	0.629374	1.802168	0.914351	0.796447	1.114147	0.755501	0.690875	3.330808	3.012944	3.560202	2.699850	0.845450	1.862024	1.885046	2.697236	58.210000
2019/5/8 上午 11:38:16	0.627072	1.795590	0.909747	0.795624	1.110036	0.752705	0.689889	3.333768	3.014424	3.562504	2.701823	0.840352	1.856598	1.884224	2.552070	58.210000
2019/5/8 上午 11:38:17	0.624934	1.789670	0.904484	0.793980	1.108391	0.750239	0.689560	3.336563	3.016398	3.564149	2.703961	0.834926	1.851007	1.883402	2.552070	58.210000
2019/5/8 上午 11:38:18	0.622632	1.784244	0.899716	0.791842	1.106911	0.747608	0.689395	3.339030	3.017713	3.566451	2.706263	0.829170	1.845251	1.883073	2.552070	58.210000
2019/5/8 上午 11:38:19	0.620659	1.778653	0.894947	0.790527	1.105596	0.745470	0.689066	3.341661	3.019193	3.567931	2.707907	0.823744	1.839825	1.882744	2.552070	58.210000
